USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
5276,1952,Male,"over $150,000",Married (no kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,Supportive,Yes,PC,,,,,,,,In-person,Yes,No,Yes,,,,,,,,,,No,No,,,Yes,Own,,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5301,1953,Male,,,Master's Degree,,,,,,Yes,Private,No,Yes,,,Yes,,Yes,,,Yes,,,,Giving,,,,,,,,,,,,,,,Yes,,Yes,No,,No,Yes,,,,,,,,,,,,,,,,,Yes,Risk-friendly,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,
5306,NA,Female,"over $150,000",Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,No,Mysterious,No,,Tunes,Technology,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,1971,Male,"$25,001 - $50,000",Single (w/kids),High School Diploma,No,Yes,No,No,No,No,Public,No,Yes,No,Yes,Yes,No,No,Science,Study first,Yes,No,No,No,Receiving,Yes,No,Pragmatist,No,Yes,,Standard hours,No,Right,Yes,,No,Yes,A.M.,No,,Yes,Yes,Circumstances,No,Yes,Yes,No,Yes,Mysterious,Yes,No,Talk,People,No,No,Yes,No,No,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,Yes,Space,No,In-person,No,Yes,Yes,No,Grrr people,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
5313,1995,Female,"$25,001 - $50,000",Single (no kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunes,People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Check!,Yes,No,No,No,Yes,Yes,,,,Yes
5322,1974,Female,,Married (no kids),High School Diploma,Yes,No,No,Yes,Yes,Yes,Public,No,No,No,Yes,No,,,,,No,,Yes,No,Giving,Yes,Yes,,,,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,,Yes,Yes,,,,,,,,No,,,,No,,,No,No,,Yes,,,Cautious,No,Yes!,No,Space,No,In-person,Yes,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,No,,,,,,,,,,,,,,,,No,No,,No,Yes,,Yes,Yes
5331,1984,Female,"$25,001 - $50,000",Single (no kids),Current Undergraduate,,,No,,,,,No,Yes,No,,,,,,,,,,,,Yes,Yes,Idealist,No,Yes,Hot headed,,No,Right,Yes,Yes,No,Yes,P.M.,No,Start,No,No,Me,No,No,Yes,No,,,No,,,,No,Yes,Yes,Yes,No,Supportive,No,,Yes,Cautious,No,,,,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
5332,1982,Female,,Single (w/kids),Associate's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Start,Yes,No,Me,No,No,Yes,,No,,,Yes,,,,Yes,Yes,No,No,Supportive,Yes,Mac,Yes,Cautious,,Umm...,Yes,Space,Yes,,,,,,,Yes,No,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,Optimist,,Yes,No,Yes,Yes,,,,,,,,,,,
5333,1994,Male,"over $150,000",Single (no kids),Master's Degree,,Yes,No,Yes,,Yes,Public,No,,,,,,,,,,,Yes,Yes,Receiving,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,,,
5335,1993,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,No,Yes,No,No,Yes,No,Private,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,No,Yes,No,Receiving,Yes,No,Pragmatist,No,Yes,,,,,Yes,,,,,,,,,,,,Yes,,No,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Supportive,,Mac,,,,,No,,,,,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,Yes,No,No,,,Yes,Rent,Optimist,Mom,No,No,No,Yes,Check!,No,No,No,Yes,No,No,Yes,No,No,Yes
5339,1990,Female,"under $25,000",Single (no kids),Current Undergraduate,,,,,,,,,,,,,,,,,,,Yes,,Receiving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,
5342,1998,,,Single (no kids),Current K-12,,No,No,No,Yes,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,,Try first,,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,1990,Male,"under $25,000",Married (w/kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot headed,Odd hours,No,Right,No,No,Yes,No,P.M.,,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,TMI,No,No,Talk,Technology,No,No,Yes,No,No,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Socialize,No,In-person,Yes,No,Yes,No,Yay people!,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Rent,Optimist,Dad,No,,,,Check!,Yes,No,No,Yes,No,No,Only-child,Yes,No,No
5347,1987,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,,,,,Yes,No,Public,No,Yes,Yes,No,No,No,Yes,Art,,No,No,No,No,Giving,Yes,Yes,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,,,,,,,,,,,No,,No,,,,,,,,,,,No,,,,,Yes,No,No,
5349,1960,Male,"over $150,000",Married (w/kids),Associate's Degree,,Yes,No,Yes,,,,Yes,Yes,No,Yes,Yes,,,,,Yes,Yes,,Yes,,Yes,No,Pragmatist,Yes,No,Hot headed,Odd hours,,Right,Yes,Yes,Yes,,A.M.,No,Start,Yes,Yes,Me,Yes,Yes,No,Yes,Yes,,No,Yes,,,,Yes,Yes,Yes,No,Supportive,Yes,PC,No,Cautious,No,Umm...,No,Space,Yes,,,Yes,Yes,Yes,Grrr people,Yes,,,Yes,,No,,No,Yes,Yes,Yes,No,Own,,,,,,,,,No,,Yes,,,,,,
5352,1971,Male,"$100,001 - $150,000",Married (no kids),Bachelor's Degree,No,Yes,No,Yes,Yes,No,Public,,Yes,No,No,Yes,No,Yes,Art,Try first,No,Yes,,No,Giving,,,,,,Hot headed,Standard hours,Yes,Right,Yes,No,Yes,Yes,P.M.,No,End,Yes,Yes,Me,No,Yes,Yes,No,Yes,Mysterious,No,No,Talk,Technology,Yes,Yes,Yes,,Yes,Supportive,No,PC,Yes,Cautious,No,Umm...,,Space,No,,,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
5353,1961,Male,"$25,001 - $50,000",Married (w/kids),,,,,,,,,,,,,,,,,,,,,,,,No,Idealist,Yes,No,Cool headed,Odd hours,Yes,Right,No,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,1987,Male,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,Yes,No,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,No,No,Yes,Yes,Supportive,No,PC,No,Risk-friendly,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,No,,,Yes,Yes,No,,,No,Yes
5360,1961,Female,"under $25,000",Single (w/kids),Associate's Degree,,,,,,,,,,No,No,No,No,Yes,,,Yes,,,Yes,Giving,,,,,,,,,,,,,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,Optimist,,No,,,,,,,,,,No,Yes,No,Yes,Yes
5368,1995,Female,"$25,001 - $50,000",Single (no kids),Current Undergraduate,,,Yes,Yes,,,Public,No,Yes,No,,Yes,,No,,,,No,,,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,Supportive,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes
5369,1993,Male,,,Current K-12,,,,,,Yes,Public,,No,No,Yes,,,,,,,,,Yes,Receiving,No,Yes,,,,,Standard hours,No,Happy,,No,,Yes,,,Start,,,Me,,,,,,TMI,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Yes,,,Yes,No,,Optimist,Dad,No,No,No,,Nope,Yes,No,No,Yes,Yes,,Yes,,Yes,Yes
5372,1997,Female,"$100,001 - $150,000",Single (no kids),Current K-12,,,,,,,,,,,No,Yes,Yes,Yes,Science,,,,,,,,No,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,No,,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Socialize,No,In-person,No,No,No,Yes,Yay people!,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Rent,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Only-child,Yes,No,Yes
5375,1963,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,No,No,No,No,Yes,Yes,Public,Yes,No,No,No,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,,,,,Hot headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,Yes,No,No,No,No,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Demanding,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,No,Nope,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5380,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,No,No,No,No,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,Yes,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,No,Cautious,No,Yes!,Yes,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Rent,Pessimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,No
5386,1995,Male,"over $150,000",Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,,,Yes,No,No,Yes,P.M.,,,,No,Me,Yes,Yes,,Yes,No,,No,Yes,Talk,Technology,,No,Yes,Yes,Yes,Demanding,,PC,No,,,,No,,No,In-person,No,Yes,Yes,,,,,,,,,,Yes,No,No,No,No,Own,,,,,,,,,,,,,,,,,
5389,NA,Male,,,,No,Yes,No,No,Yes,Yes,Public,Yes,Yes,Yes,Yes,Yes,Yes,No,Science,Study first,No,Yes,Yes,No,Giving,Yes,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,No,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,No,Demanding,Yes,PC,No,Cautious,No,,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,,,,,,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No
5391,1978,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,No,No,Yes,Receiving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,No,No,Mysterious,Yes,Yes,Talk,People,Yes,No,No,Yes,No,Supportive,Yes,PC,Yes,Cautious,No,,No,,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Own,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
5392,1979,Male,"$50,000 - $74,999",Married (w/kids),Doctoral Degree,,,,,,,,,,,,,,,,,,,,,,,No,Idealist,,Yes,,Odd hours,No,Right,No,Yes,,No,P.M.,,Start,,,,No,Yes,No,Yes,No,Mysterious,No,No,,Technology,Yes,No,Yes,,Yes,Demanding,Yes,PC,Yes,Cautious,Yes,Umm...,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,,Pessimist,Dad,,Yes,,No,,No,,No,Yes,No,Yes,Yes,,No,
5405,1990,,,,Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,P.M.,No,End,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,1997,Female,"$100,001 - $150,000",Single (no kids),Current K-12,,,,No,Yes,Yes,Public,No,Yes,Yes,,,Yes,Yes,Art,Try first,,Yes,,Yes,,,,,,,,,,,,,,,,No,,Yes,No,,No,,,Yes,,Mysterious,,,Tunes,People,No,,,,,,,,,,,,,,,,,,Yes,Yes,Yay people!,,,Yes,Yes,Yes,Yes,Yes,,,,,,,Optimist,,No,No,No,,Nope,Yes,No,No,No,No,,,Yes,No,
5422,1982,Female,"$100,001 - $150,000",Single (no kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Mysterious,Yes,No,,,,,,,,,,,,,,,,,,In-person,Yes,Yes,,,,,,,,,,,,,,,,,Pessimist,Mom,,,Yes,Yes,Nope,Yes,No,No,Yes,No,Yes,Yes,No,Yes,
5424,1993,Female,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Yes,No,No,No,No,No,Private,Yes,Yes,Yes,Yes,No,Yes,Yes,Art,Try first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,TMI,No,Yes,Tunes,People,Yes,No,Yes,No,Yes,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,,Yes,In-person,,Yes,Yes,Yes,Yay people!,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Rent,,,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
5427,1977,Male,"under $25,000",Single (w/kids),Associate's Degree,,,No,No,Yes,No,Public,,,,Yes,Yes,,,,,Yes,No,,Yes,Giving,No,,,,,Cool headed,,,Happy,No,,,,,,,,,,Yes,Yes,No,No,No,TMI,Yes,,Tunes,People,,,,,,,,PC,Yes,Risk-friendly,,,,,,In-person,,No,,Yes,Yay people!,Yes,No,Yes,Yes,,No,No,No,Yes,Yes,No,Yes,Own,Optimist,Dad,,No,Yes,No,Nope,No,No,No,Yes,Yes,No,Only-child,,,
5430,NA,Female,,Married (w/kids),Current K-12,,Yes,No,No,No,Yes,Public,No,No,No,Yes,Yes,No,Yes,Science,Study first,Yes,No,Yes,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Own,Optimist,Dad,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No
5434,1962,,"$50,000 - $74,999",Married (w/kids),Master's Degree,,,,,,,,,,,,,Yes,,,Try first,Yes,Yes,Yes,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Supportive,,,,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,No,No,,No,Yes,,No,No
5438,1989,Male,"$25,001 - $50,000",Single (no kids),Associate's Degree,,,,,,,,,Yes,,,,,,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Socialize,No,,,,,,,,,,,,,,,Yes,,,,Rent,,,,Yes,No,Yes,,,,,No,,,,,,
5439,1971,Female,"$75,000 - $100,000",Single (w/kids),High School Diploma,,,,,,,,,,,Yes,Yes,No,Yes,Science,Try first,Yes,No,No,Yes,Giving,No,Yes,Idealist,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,1995,Male,"over $150,000",Single (no kids),Current Undergraduate,,Yes,No,No,No,Yes,Public,Yes,Yes,No,No,Yes,Yes,No,Science,Study first,No,Yes,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Odd hours,Yes,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,No,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Risk-friendly,No,Yes!,Yes,Socialize,No,Online,No,No,Yes,No,Grrr people,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,No,No,No,No,Yes,Yes,Yes,No,No,No
5447,NA,Male,,Married (w/kids),Master's Degree,,Yes,,,Yes,Yes,Public,No,Yes,No,No,Yes,,,,,,,Yes,,,No,,Pragmatist,,No,Cool headed,Standard hours,,,,,,,P.M.,Yes,,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,,,,,,No,Yes,Supportive,,,,Cautious,,Yes!,No,Space,Yes,In-person,No,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,No,Yes,Check!,Yes,,,,,,,,,
5454,1999,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Yes,Yes,No,No,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,Yes,No,Receiving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,No,Yes,Yes,Yes,P.M.,Yes,Start,No,Yes,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,Yes,PC,No,Risk-friendly,Yes,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,Yes,No,Yes,Yes,Nope,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes
5473,1998,Male,,,Current K-12,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,A.M.,,,,,Circumstances,,,,,,,,,,,,,,,,,,,,Risk-friendly,No,,,Socialize,Yes,Online,,Yes,Yes,No,Yay people!,,,,No,No,No,No,No,No,No,Yes,No,,Optimist,,No,,,,,,,,,,,,,,
5475,1967,Male,"$50,000 - $74,999",Single (w/kids),Bachelor's Degree,,No,,Yes,No,Yes,Public,Yes,Yes,No,No,Yes,No,Yes,Science,,No,No,,No,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Demanding,,Mac,,,,,,,,In-person,Yes,,,Yes,Yay people!,Yes,Yes,No,,Yes,No,No,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,
5479,1990,Male,"$25,001 - $50,000",Married (w/kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Right,No,No,Yes,Yes,P.M.,No,,Yes,No,,Yes,Yes,No,Yes,Yes,TMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,1996,Male,,,Current K-12,,No,No,No,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,No,Right,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,TMI,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes
5488,1997,Female,"$75,000 - $100,000",Single (no kids),Current K-12,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,P.M.,No,End,Yes,Yes,Circumstances,Yes,Yes,Yes,No,No,,No,,Tunes,People,Yes,Yes,,Yes,No,Supportive,Yes,PC,No,Risk-friendly,No,,,,,,,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,,Yes,,,,,,,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No
5514,1978,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,No,,,,Hot headed,Odd hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,No,No,No,TMI,No,No,Tunes,Technology,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,Yes,Yes,Yes,Yes,No,Own,Pessimist,Mom,,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5515,1983,Female,"$50,000 - $74,999",Married (no kids),Associate's Degree,No,No,No,Yes,No,No,Public,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Demanding,Yes,PC,Yes,,,,,,,In-person,Yes,,,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Only-child,Yes,Yes,No
5518,NA,Male,,Single (no kids),High School Diploma,,,No,,Yes,Yes,Public,No,No,No,Yes,No,No,Yes,Art,Study first,Yes,Yes,No,Yes,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,No,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,No,Risk-friendly,No,Yes!,Yes,Space,Yes,In-person,No,,No,Yes,Yay people!,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,No,No,No,No,Yes,No,Yes,No,No,Yes
5532,NA,Male,,,,,,,,,,,,,,Yes,No,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Tunes,Technology,No,No,Yes,No,No,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,
5533,1957,Female,"$100,001 - $150,000",Married (w/kids),High School Diploma,,No,No,Yes,No,No,Public,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,No,No,Giving,Yes,No,Idealist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,Yes,Me,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,No,Yes,Yes,No,Supportive,Yes,PC,Yes,Cautious,Yes,,No,,,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes
5534,1978,Female,"$50,000 - $74,999",Single (no kids),Associate's Degree,No,Yes,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Right,Yes,No,No,No,P.M.,Yes,End,No,No,Circumstances,No,Yes,No,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Supportive,Yes,PC,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
